root@lamp-s-1vcpu-1gb-nyc1-01:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
20:38:17.229624 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 98520:98676, ack 37, win 313, length 156
20:38:17.229764 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 98676:98832, ack 37, win 313, length 156
20:38:17.229899 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 98832:98988, ack 37, win 313, length 156
20:38:17.231957 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 84024, win 2048, length 0
20:38:17.231985 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 98988:99144, ack 37, win 313, length 156
20:38:17.232182 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 99144:99396, ack 37, win 313, length 252
20:38:17.232262 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [P.], seq 37:73, ack 84024, win 2048, length 36
20:38:17.232409 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 99396:99664, ack 73, win 313, length 268
20:38:17.232504 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 99664:99820, ack 73, win 313, length 156
20:38:17.233833 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 84432, win 2047, length 0
20:38:17.233858 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 99820:99976, ack 73, win 313, length 156
20:38:17.234012 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 99976:100228, ack 73, win 313, length 252
20:38:17.239566 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 85152, win 2051, length 0
20:38:17.239607 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 100228:100384, ack 73, win 313, length 156
20:38:17.239765 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 100384:100644, ack 73, win 313, length 260
20:38:17.239848 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 100644:100800, ack 73, win 313, length 156
20:38:17.239953 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 100800:100956, ack 73, win 313, length 156
20:38:17.240029 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 100956:101112, ack 73, win 313, length 156
20:38:17.246084 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 89652, win 2051, length 0
20:38:17.246175 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 101112:101268, ack 73, win 313, length 156
20:38:17.246205 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 91992, win 2051, length 0
20:38:17.246226 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 92712, win 2048, length 0
20:38:17.246541 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 101268:101728, ack 73, win 313, length 460
20:38:17.246674 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 101728:101884, ack 73, win 313, length 156
20:38:17.246792 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 101884:102040, ack 73, win 313, length 156
20:38:17.246909 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102040:102196, ack 73, win 313, length 156
20:38:17.247012 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102196:102352, ack 73, win 313, length 156
20:38:17.247118 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102352:102508, ack 73, win 313, length 156
20:38:17.247232 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102508:102664, ack 73, win 313, length 156
20:38:17.247326 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102664:102820, ack 73, win 313, length 156
20:38:17.247415 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102820:102976, ack 73, win 313, length 156
20:38:17.247500 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 102976:103132, ack 73, win 313, length 156
20:38:17.247585 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 103132:103288, ack 73, win 313, length 156
20:38:17.247674 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 96552, win 2051, length 0
20:38:17.247762 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 103288:103444, ack 73, win 313, length 156
20:38:17.247869 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 103444:103704, ack 73, win 313, length 260
20:38:17.247970 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 103704:103860, ack 73, win 313, length 156
20:38:17.248072 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 103860:104016, ack 73, win 313, length 156
20:38:17.248185 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104016:104172, ack 73, win 313, length 156
20:38:17.248301 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104172:104328, ack 73, win 313, length 156
20:38:17.248416 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104328:104484, ack 73, win 313, length 156
20:38:17.248521 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104484:104640, ack 73, win 313, length 156
20:38:17.248623 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104640:104796, ack 73, win 313, length 156
20:38:17.248720 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104796:104952, ack 73, win 313, length 156
20:38:17.248822 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 104952:105108, ack 73, win 313, length 156
20:38:17.248927 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 105108:105264, ack 73, win 313, length 156
20:38:17.249037 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 105264:105420, ack 73, win 313, length 156
20:38:17.249158 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 105420:105576, ack 73, win 313, length 156
20:38:17.249303 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 105576:105732, ack 73, win 313, length 156
20:38:17.249422 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 105732:105888, ack 73, win 313, length 156
20:38:17.249536 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 105888:106044, ack 73, win 313, length 156
20:38:17.249606 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 98988, win 2051, length 0
20:38:17.249766 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 106044:106304, ack 73, win 313, length 260
20:38:17.249910 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 106304:106460, ack 73, win 313, length 156
20:38:17.250046 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 106460:106616, ack 73, win 313, length 156
20:38:17.250179 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 106616:106772, ack 73, win 313, length 156
20:38:17.250356 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 106772:106928, ack 73, win 313, length 156
20:38:17.250494 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 106928:107084, ack 73, win 313, length 156
20:38:17.250619 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 107084:107240, ack 73, win 313, length 156
20:38:17.250747 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 107240:107396, ack 73, win 313, length 156
20:38:17.250877 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 107396:107552, ack 73, win 313, length 156
20:38:17.251009 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 107552:107708, ack 73, win 313, length 156
20:38:17.251145 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 107708:107864, ack 73, win 313, length 156
20:38:17.251285 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 107864:108020, ack 73, win 313, length 156
20:38:17.251416 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 108020:108176, ack 73, win 313, length 156
20:38:17.251540 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 108176:108332, ack 73, win 313, length 156
20:38:17.251667 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 108332:108488, ack 73, win 313, length 156
20:38:17.251799 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 108488:108644, ack 73, win 313, length 156
20:38:17.251889 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 99820, win 2048, length 0
20:38:17.252026 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 108644:108904, ack 73, win 313, length 260
20:38:17.252193 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 108904:109060, ack 73, win 313, length 156
20:38:17.252343 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109060:109216, ack 73, win 313, length 156
20:38:17.252491 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109216:109372, ack 73, win 313, length 156
20:38:17.252640 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109372:109528, ack 73, win 313, length 156
20:38:17.252786 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109528:109684, ack 73, win 313, length 156
20:38:17.252928 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109684:109840, ack 73, win 313, length 156
20:38:17.253066 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109840:109996, ack 73, win 313, length 156
20:38:17.253222 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 109996:110152, ack 73, win 313, length 156
20:38:17.253367 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 110152:110308, ack 73, win 313, length 156
20:38:17.253502 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 110308:110464, ack 73, win 313, length 156
20:38:17.253643 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 110464:110620, ack 73, win 313, length 156
20:38:17.253784 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 110620:110776, ack 73, win 313, length 156
20:38:17.253810 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 100228, win 2046, length 0
20:38:17.253990 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 110776:111036, ack 73, win 313, length 260
20:38:17.254136 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111036:111192, ack 73, win 313, length 156
20:38:17.254319 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111192:111348, ack 73, win 313, length 156
20:38:17.254471 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111348:111504, ack 73, win 313, length 156
20:38:17.254610 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111504:111660, ack 73, win 313, length 156
20:38:17.254759 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111660:111816, ack 73, win 313, length 156
20:38:17.254908 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111816:111972, ack 73, win 313, length 156
20:38:17.255050 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 111972:112128, ack 73, win 313, length 156
20:38:17.255189 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 112128:112284, ack 73, win 313, length 156
20:38:17.255281 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 112284:112440, ack 73, win 313, length 156
20:38:17.255428 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 112440:112596, ack 73, win 313, length 156
20:38:17.255531 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 112596:112752, ack 73, win 313, length 156
20:38:17.255675 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 112752:112908, ack 73, win 313, length 156
20:38:17.255780 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 112908:113064, ack 73, win 313, length 156
20:38:17.255903 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 113064:113220, ack 73, win 313, length 156
20:38:17.255992 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 113220:113376, ack 73, win 313, length 156
20:38:17.256112 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 113376:113532, ack 73, win 313, length 156
20:38:17.256274 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 113532:113688, ack 73, win 313, length 156
20:38:17.256391 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 113688:113844, ack 73, win 313, length 156
20:38:17.256540 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 113844:114000, ack 73, win 313, length 156
20:38:17.256636 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114000:114156, ack 73, win 313, length 156
20:38:17.256719 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114156:114312, ack 73, win 313, length 156
20:38:17.256800 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114312:114468, ack 73, win 313, length 156
20:38:17.256881 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114468:114624, ack 73, win 313, length 156
20:38:17.256962 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114624:114780, ack 73, win 313, length 156
20:38:17.257044 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114780:114936, ack 73, win 313, length 156
20:38:17.257180 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 114936:115092, ack 73, win 313, length 156
20:38:17.257290 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 115092:115248, ack 73, win 313, length 156
20:38:17.257378 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 115248:115404, ack 73, win 313, length 156
20:38:17.257492 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 115404:115560, ack 73, win 313, length 156
20:38:17.257586 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 115560:115716, ack 73, win 313, length 156
20:38:17.257668 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 115716:115872, ack 73, win 313, length 156
20:38:17.257764 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 115872:116028, ack 73, win 313, length 156
20:38:17.259925 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [.], ack 101112, win 2051, length 0
20:38:17.259984 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 116028:116184, ack 73, win 313, length 156
20:38:17.260144 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 116184:116444, ack 73, win 313, length 260
20:38:17.260282 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 116444:116600, ack 73, win 313, length 156
20:38:17.260370 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 116600:116756, ack 73, win 313, length 156
20:38:17.260455 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 116756:116912, ack 73, win 313, length 156
20:38:17.266410 IP 198.96.85.163.26087 > 157.245.94.33.22: Flags [P.], seq 73:109, ack 101268, win 2050, length 36
20:38:17.266462 IP 157.245.94.33.22 > 198.96.85.163.26087: Flags [P.], seq 116912:117068, ack 109, win 313, length 156
^C
767 packets captured
780 packets received by filter
13 packets dropped by kernel
